id,word,condition,preference,item
098533_es,algunos,34,1,item_3
098533_es,algunos,34,1,item_4
098533_es,algunos,34,1,item_5
098533_es,algunos,34,1,item_6
098533_es,algunos,34,1,item_7
098533_es,algunos,34,1,item_8
098533_es,algunos,34,1,item_9
098533_es,algunos,34,0,item_10
098533_es,unos,44,1,item_1
098533_es,unos,44,1,item_2
098533_es,unos,44,1,item_3
098533_es,unos,44,1,item_4
098533_es,unos,44,1,item_5
098533_es,unos,44,1,item_6
098533_es,unos,44,1,item_7
098533_es,unos,44,1,item_8
098533_es,unos,44,1,item_9
098533_es,unos,44,0,item_10
098533_es,unos,34,1,item_1
098533_es,unos,34,1,item_2
098533_es,unos,34,1,item_3
098533_es,unos,34,1,item_4
098533_es,unos,34,1,item_5
098533_es,unos,34,1,item_6
098533_es,unos,34,1,item_7
098533_es,unos,34,1,item_8
098533_es,unos,34,0,item_9
098533_es,unos,34,0,item_10
097673_es,algunos,44,1,item_1
097673_es,algunos,44,1,item_2
097673_es,algunos,44,1,item_3
097673_es,algunos,44,1,item_4
097673_es,algunos,44,1,item_5
097673_es,algunos,44,1,item_6
097673_es,algunos,44,1,item_7
097673_es,algunos,44,1,item_8
097673_es,algunos,44,0,item_9
097673_es,algunos,44,0,item_10
097673_es,algunos,34,1,item_1
097673_es,algunos,34,1,item_2
097673_es,algunos,34,1,item_3
097673_es,algunos,34,1,item_4
097673_es,algunos,34,1,item_5
097673_es,algunos,34,1,item_6
097673_es,algunos,34,1,item_7
097673_es,algunos,34,1,item_8
097673_es,algunos,34,1,item_9
097673_es,algunos,34,1,item_10
097673_es,unos,44,1,item_1
097673_es,unos,44,1,item_2
097673_es,unos,44,1,item_3
097673_es,unos,44,1,item_4
097673_es,unos,44,1,item_5
097673_es,unos,44,1,item_6
097673_es,unos,44,1,item_7
097673_es,unos,44,1,item_8
097673_es,unos,44,1,item_9
097673_es,unos,44,0,item_10
097673_es,unos,34,1,item_1
097673_es,unos,34,1,item_2
097673_es,unos,34,1,item_3
097673_es,unos,34,1,item_4
097673_es,unos,34,1,item_5
097673_es,unos,34,1,item_6
097673_es,unos,34,1,item_7
097673_es,unos,34,1,item_8
097673_es,unos,34,1,item_9
097673_es,unos,34,0,item_10
096929_es,algunos,44,1,item_1
096929_es,algunos,44,1,item_2
096929_es,algunos,44,1,item_3
096929_es,algunos,44,1,item_4
096929_es,algunos,44,1,item_5
096929_es,algunos,44,1,item_6
096929_es,algunos,44,1,item_7
096929_es,algunos,44,0,item_8
096929_es,algunos,44,0,item_9
096929_es,algunos,44,0,item_10
096929_es,algunos,34,1,item_1
096929_es,algunos,34,1,item_2
096929_es,algunos,34,1,item_3
096929_es,algunos,34,1,item_4
096929_es,algunos,34,1,item_5
096929_es,algunos,34,1,item_6
096929_es,algunos,34,1,item_7
096929_es,algunos,34,1,item_8
096929_es,algunos,34,1,item_9
096929_es,algunos,34,1,item_10
096929_es,unos,44,1,item_1
096929_es,unos,44,1,item_2
096929_es,unos,44,1,item_3
096929_es,unos,44,1,item_4
096929_es,unos,44,1,item_5
096929_es,unos,44,1,item_6
096929_es,unos,44,1,item_7
096929_es,unos,44,1,item_8
096929_es,unos,44,1,item_9
096929_es,unos,44,0,item_10
096929_es,unos,34,1,item_1
096929_es,unos,34,1,item_2
096929_es,unos,34,1,item_3
096929_es,unos,34,1,item_4
096929_es,unos,34,1,item_5
096929_es,unos,34,1,item_6
096929_es,unos,34,1,item_7
096929_es,unos,34,1,item_8
096929_es,unos,34,1,item_9
096929_es,unos,34,0,item_10
095085_es,algunos,44,1,item_1
095085_es,algunos,44,1,item_2
095085_es,algunos,44,1,item_3
095085_es,algunos,44,1,item_4
095085_es,algunos,44,1,item_5
095085_es,algunos,44,1,item_6
095085_es,algunos,44,1,item_7
095085_es,algunos,44,0,item_8
095085_es,algunos,44,0,item_9
095085_es,algunos,44,0,item_10
095085_es,algunos,34,1,item_1
095085_es,algunos,34,1,item_2
095085_es,algunos,34,1,item_3
095085_es,algunos,34,1,item_4
095085_es,algunos,34,1,item_5
095085_es,algunos,34,1,item_6
095085_es,algunos,34,1,item_7
095085_es,algunos,34,1,item_8
095085_es,algunos,34,1,item_9
095085_es,algunos,34,0,item_10
095085_es,unos,44,1,item_1
095085_es,unos,44,1,item_2
095085_es,unos,44,1,item_3
095085_es,unos,44,1,item_4
095085_es,unos,44,1,item_5
095085_es,unos,44,1,item_6
095085_es,unos,44,1,item_7
095085_es,unos,44,1,item_8
095085_es,unos,44,0,item_9
095085_es,unos,44,0,item_10
095085_es,unos,34,1,item_1
095085_es,unos,34,1,item_2
095085_es,unos,34,1,item_3
095085_es,unos,34,1,item_4
095085_es,unos,34,1,item_5
095085_es,unos,34,1,item_6
095085_es,unos,34,1,item_7
095085_es,unos,34,1,item_8
095085_es,unos,34,0,item_9
095085_es,unos,34,0,item_10
099685_es,algunos,44,1,item_1
099685_es,algunos,44,1,item_2
099685_es,algunos,44,1,item_3
099685_es,algunos,44,1,item_4
099685_es,algunos,44,1,item_5
099685_es,algunos,44,1,item_6
099685_es,algunos,44,1,item_7
099685_es,algunos,44,1,item_8
099685_es,algunos,44,0,item_9
099685_es,algunos,44,0,item_10
099685_es,algunos,34,1,item_1
099685_es,algunos,34,1,item_2
099685_es,algunos,34,1,item_3
099685_es,algunos,34,1,item_4
099685_es,algunos,34,1,item_5
099685_es,algunos,34,1,item_6
099685_es,algunos,34,1,item_7
099685_es,algunos,34,1,item_8
099685_es,algunos,34,1,item_9
099685_es,algunos,34,0,item_10
099685_es,unos,44,1,item_1
099685_es,unos,44,1,item_2
099685_es,unos,44,1,item_3
099685_es,unos,44,1,item_4
099685_es,unos,44,1,item_5
099685_es,unos,44,1,item_6
099685_es,unos,44,1,item_7
099685_es,unos,44,1,item_8
099685_es,unos,44,1,item_9
099685_es,unos,44,0,item_10
099685_es,unos,34,1,item_1
099685_es,unos,34,1,item_2
099685_es,unos,34,1,item_3
099685_es,unos,34,1,item_4
099685_es,unos,34,1,item_5
099685_es,unos,34,1,item_6
099685_es,unos,34,1,item_7
099685_es,unos,34,1,item_8
099685_es,unos,34,0,item_9
099685_es,unos,34,0,item_10
098893_es,algunos,44,1,item_1
098893_es,algunos,44,1,item_2
098893_es,algunos,44,1,item_3
098893_es,algunos,44,1,item_4
098893_es,algunos,44,1,item_5
098893_es,algunos,44,1,item_6
098893_es,algunos,44,1,item_7
098893_es,algunos,44,0,item_8
098893_es,algunos,44,0,item_9
098893_es,algunos,44,0,item_10
098893_es,algunos,34,1,item_1
098893_es,algunos,34,1,item_2
098893_es,algunos,34,1,item_3
098893_es,algunos,34,1,item_4
098893_es,algunos,34,1,item_5
098893_es,algunos,34,1,item_6
098893_es,algunos,34,1,item_7
098893_es,algunos,34,1,item_8
098893_es,algunos,34,1,item_9
098893_es,algunos,34,0,item_10
098893_es,unos,44,1,item_1
098893_es,unos,44,1,item_2
098893_es,unos,44,1,item_3
098893_es,unos,44,1,item_4
098893_es,unos,44,1,item_5
098893_es,unos,44,1,item_6
098893_es,unos,44,1,item_7
098893_es,unos,44,1,item_8
098893_es,unos,44,1,item_9
098893_es,unos,44,0,item_10
098893_es,unos,34,1,item_1
098893_es,unos,34,1,item_2
098893_es,unos,34,1,item_3
098893_es,unos,34,1,item_4
098893_es,unos,34,1,item_5
098893_es,unos,34,1,item_6
098893_es,unos,34,1,item_7
098893_es,unos,34,1,item_8
098893_es,unos,34,0,item_9
098893_es,unos,34,0,item_10
094013_es,algunos,44,1,item_1
094013_es,algunos,44,1,item_2
094013_es,algunos,44,1,item_3
094013_es,algunos,44,1,item_4
094013_es,algunos,44,1,item_5
094013_es,algunos,44,1,item_6
094013_es,algunos,44,0,item_7
094013_es,algunos,44,0,item_8
094013_es,algunos,44,0,item_9
094013_es,algunos,44,0,item_10
094013_es,algunos,34,1,item_1
094013_es,algunos,34,1,item_2
094013_es,algunos,34,1,item_3
094013_es,algunos,34,1,item_4
094013_es,algunos,34,1,item_5
094013_es,algunos,34,1,item_6
094013_es,algunos,34,1,item_7
094013_es,algunos,34,1,item_8
094013_es,algunos,34,1,item_9
094013_es,algunos,34,1,item_10
094013_es,unos,44,1,item_1
094013_es,unos,44,1,item_2
094013_es,unos,44,1,item_3
094013_es,unos,44,1,item_4
094013_es,unos,44,1,item_5
094013_es,unos,44,1,item_6
094013_es,unos,44,1,item_7
094013_es,unos,44,1,item_8
094013_es,unos,44,1,item_9
094013_es,unos,44,0,item_10
094013_es,unos,34,1,item_1
094013_es,unos,34,1,item_2
094013_es,unos,34,1,item_3
094013_es,unos,34,1,item_4
094013_es,unos,34,1,item_5
094013_es,unos,34,1,item_6
094013_es,unos,34,1,item_7
094013_es,unos,34,1,item_8
094013_es,unos,34,0,item_9
094013_es,unos,34,0,item_10
094154_es,algunos,44,1,item_1
094154_es,algunos,44,1,item_2
094154_es,algunos,44,1,item_3
094154_es,algunos,44,1,item_4
094154_es,algunos,44,1,item_5
094154_es,algunos,44,1,item_6
094154_es,algunos,44,1,item_7
094154_es,algunos,44,0,item_8
094154_es,algunos,44,0,item_9
094154_es,algunos,44,0,item_10
094154_es,algunos,34,1,item_1
094154_es,algunos,34,1,item_2
094154_es,algunos,34,1,item_3
094154_es,algunos,34,1,item_4
094154_es,algunos,34,1,item_5
094154_es,algunos,34,1,item_6
094154_es,algunos,34,1,item_7
094154_es,algunos,34,1,item_8
094154_es,algunos,34,1,item_9
094154_es,algunos,34,0,item_10
094154_es,unos,44,1,item_1
094154_es,unos,44,1,item_2
094154_es,unos,44,1,item_3
094154_es,unos,44,1,item_4
094154_es,unos,44,1,item_5
094154_es,unos,44,1,item_6
094154_es,unos,44,1,item_7
094154_es,unos,44,1,item_8
094154_es,unos,44,0,item_9
094154_es,unos,44,0,item_10
094154_es,unos,34,1,item_1
094154_es,unos,34,1,item_2
094154_es,unos,34,1,item_3
094154_es,unos,34,1,item_4
094154_es,unos,34,1,item_5
094154_es,unos,34,1,item_6
094154_es,unos,34,1,item_7
094154_es,unos,34,1,item_8
094154_es,unos,34,0,item_9
094154_es,unos,34,0,item_10
098405_es,algunos,44,1,item_1
098405_es,algunos,44,1,item_2
098405_es,algunos,44,1,item_3
098405_es,algunos,44,1,item_4
098405_es,algunos,44,1,item_5
098405_es,algunos,44,1,item_6
098405_es,algunos,44,1,item_7
098405_es,algunos,44,1,item_8
098405_es,algunos,44,0,item_9
098405_es,algunos,44,0,item_10
098405_es,algunos,34,1,item_1
098405_es,algunos,34,1,item_2
098405_es,algunos,34,1,item_3
098405_es,algunos,34,1,item_4
098405_es,algunos,34,1,item_5
098405_es,algunos,34,1,item_6
098405_es,algunos,34,1,item_7
098405_es,algunos,34,1,item_8
098405_es,algunos,34,1,item_9
098405_es,algunos,34,0,item_10
098405_es,unos,44,1,item_1
098405_es,unos,44,1,item_2
098405_es,unos,44,1,item_3
098405_es,unos,44,1,item_4
098405_es,unos,44,1,item_5
098405_es,unos,44,1,item_6
098405_es,unos,44,1,item_7
098405_es,unos,44,1,item_8
098405_es,unos,44,1,item_9
098405_es,unos,44,0,item_10
098405_es,unos,34,1,item_1
098405_es,unos,34,1,item_2
098405_es,unos,34,1,item_3
098405_es,unos,34,1,item_4
098405_es,unos,34,1,item_5
098405_es,unos,34,1,item_6
098405_es,unos,34,1,item_7
098405_es,unos,34,1,item_8
098405_es,unos,34,1,item_9
098405_es,unos,34,0,item_10
097120_es,algunos,44,1,item_1
097120_es,algunos,44,1,item_2
097120_es,algunos,44,1,item_3
097120_es,algunos,44,1,item_4
097120_es,algunos,44,1,item_5
097120_es,algunos,44,1,item_6
097120_es,algunos,44,1,item_7
097120_es,algunos,44,0,item_8
097120_es,algunos,44,0,item_9
097120_es,algunos,44,0,item_10
097120_es,algunos,34,1,item_1
097120_es,algunos,34,1,item_2
097120_es,algunos,34,1,item_3
097120_es,algunos,34,1,item_4
097120_es,algunos,34,1,item_5
097120_es,algunos,34,1,item_6
097120_es,algunos,34,1,item_7
097120_es,algunos,34,1,item_8
097120_es,algunos,34,1,item_9
097120_es,algunos,34,0,item_10
097120_es,unos,44,1,item_1
097120_es,unos,44,1,item_2
097120_es,unos,44,1,item_3
097120_es,unos,44,1,item_4
097120_es,unos,44,1,item_5
097120_es,unos,44,1,item_6
097120_es,unos,44,1,item_7
097120_es,unos,44,1,item_8
097120_es,unos,44,0,item_9
097120_es,unos,44,0,item_10
097120_es,unos,34,1,item_1
097120_es,unos,34,1,item_2
097120_es,unos,34,1,item_3
097120_es,unos,34,1,item_4
097120_es,unos,34,1,item_5
097120_es,unos,34,1,item_6
097120_es,unos,34,1,item_7
097120_es,unos,34,1,item_8
097120_es,unos,34,1,item_9
097120_es,unos,34,0,item_10
095772_es,algunos,44,1,item_1
095772_es,algunos,44,1,item_2
095772_es,algunos,44,1,item_3
095772_es,algunos,44,1,item_4
095772_es,algunos,44,1,item_5
095772_es,algunos,44,1,item_6
095772_es,algunos,44,1,item_7
095772_es,algunos,44,0,item_8
095772_es,algunos,44,0,item_9
095772_es,algunos,44,0,item_10
095772_es,algunos,34,1,item_1
095772_es,algunos,34,1,item_2
095772_es,algunos,34,1,item_3
095772_es,algunos,34,1,item_4
095772_es,algunos,34,1,item_5
095772_es,algunos,34,1,item_6
095772_es,algunos,34,1,item_7
095772_es,algunos,34,1,item_8
095772_es,algunos,34,1,item_9
095772_es,algunos,34,0,item_10
095772_es,unos,44,1,item_1
095772_es,unos,44,1,item_2
095772_es,unos,44,1,item_3
095772_es,unos,44,1,item_4
095772_es,unos,44,1,item_5
095772_es,unos,44,1,item_6
095772_es,unos,44,1,item_7
095772_es,unos,44,1,item_8
095772_es,unos,44,1,item_9
095772_es,unos,44,0,item_10
095772_es,unos,34,1,item_1
095772_es,unos,34,1,item_2
095772_es,unos,34,1,item_3
095772_es,unos,34,1,item_4
095772_es,unos,34,1,item_5
095772_es,unos,34,1,item_6
095772_es,unos,34,1,item_7
095772_es,unos,34,1,item_8
095772_es,unos,34,1,item_9
095772_es,unos,34,0,item_10
099547_es,algunos,44,1,item_1
099547_es,algunos,44,1,item_2
099547_es,algunos,44,1,item_3
099547_es,algunos,44,1,item_4
099547_es,algunos,44,1,item_5
099547_es,algunos,44,1,item_6
099547_es,algunos,44,0,item_7
099547_es,algunos,44,0,item_8
099547_es,algunos,44,0,item_9
099547_es,algunos,44,0,item_10
099547_es,algunos,34,1,item_1
099547_es,algunos,34,1,item_2
099547_es,algunos,34,1,item_3
099547_es,algunos,34,1,item_4
099547_es,algunos,34,1,item_5
099547_es,algunos,34,1,item_6
099547_es,algunos,34,1,item_7
099547_es,algunos,34,1,item_8
099547_es,algunos,34,1,item_9
099547_es,algunos,34,0,item_10
099547_es,unos,44,1,item_1
099547_es,unos,44,1,item_2
099547_es,unos,44,1,item_3
099547_es,unos,44,1,item_4
099547_es,unos,44,1,item_5
099547_es,unos,44,1,item_6
099547_es,unos,44,1,item_7
099547_es,unos,44,1,item_8
099547_es,unos,44,1,item_9
099547_es,unos,44,0,item_10
099547_es,unos,34,1,item_1
099547_es,unos,34,1,item_2
099547_es,unos,34,1,item_3
099547_es,unos,34,1,item_4
099547_es,unos,34,1,item_5
099547_es,unos,34,1,item_6
099547_es,unos,34,1,item_7
099547_es,unos,34,1,item_8
099547_es,unos,34,1,item_9
099547_es,unos,34,0,item_10
099828_es,algunos,44,1,item_1
099828_es,algunos,44,1,item_2
099828_es,algunos,44,1,item_3
099828_es,algunos,44,1,item_4
099828_es,algunos,44,1,item_5
099828_es,algunos,44,1,item_6
099828_es,algunos,44,1,item_7
099828_es,algunos,44,0,item_8
099828_es,algunos,44,0,item_9
099828_es,algunos,44,0,item_10
099828_es,algunos,34,1,item_1
099828_es,algunos,34,1,item_2
099828_es,algunos,34,1,item_3
099828_es,algunos,34,1,item_4
099828_es,algunos,34,1,item_5
099828_es,algunos,34,1,item_6
099828_es,algunos,34,1,item_7
099828_es,algunos,34,1,item_8
099828_es,algunos,34,1,item_9
099828_es,algunos,34,0,item_10
099828_es,unos,44,1,item_1
099828_es,unos,44,1,item_2
099828_es,unos,44,1,item_3
099828_es,unos,44,1,item_4
099828_es,unos,44,1,item_5
099828_es,unos,44,1,item_6
099828_es,unos,44,1,item_7
099828_es,unos,44,1,item_8
099828_es,unos,44,1,item_9
099828_es,unos,44,0,item_10
099828_es,unos,34,1,item_1
099828_es,unos,34,1,item_2
099828_es,unos,34,1,item_3
099828_es,unos,34,1,item_4
099828_es,unos,34,1,item_5
099828_es,unos,34,1,item_6
099828_es,unos,34,1,item_7
099828_es,unos,34,1,item_8
099828_es,unos,34,0,item_9
099828_es,unos,34,0,item_10
095885_es,algunos,44,1,item_1
095885_es,algunos,44,1,item_2
095885_es,algunos,44,1,item_3
095885_es,algunos,44,1,item_4
095885_es,algunos,44,1,item_5
095885_es,algunos,44,1,item_6
095885_es,algunos,44,1,item_7
095885_es,algunos,44,0,item_8
095885_es,algunos,44,0,item_9
095885_es,algunos,44,0,item_10
095885_es,algunos,34,1,item_1
095885_es,algunos,34,1,item_2
095885_es,algunos,34,1,item_3
095885_es,algunos,34,1,item_4
095885_es,algunos,34,1,item_5
095885_es,algunos,34,1,item_6
095885_es,algunos,34,1,item_7
095885_es,algunos,34,1,item_8
095885_es,algunos,34,1,item_9
095885_es,algunos,34,0,item_10
095885_es,unos,44,1,item_1
095885_es,unos,44,1,item_2
095885_es,unos,44,1,item_3
095885_es,unos,44,1,item_4
095885_es,unos,44,1,item_5
095885_es,unos,44,1,item_6
095885_es,unos,44,1,item_7
095885_es,unos,44,1,item_8
095885_es,unos,44,0,item_9
095885_es,unos,44,0,item_10
095885_es,unos,34,1,item_1
095885_es,unos,34,1,item_2
095885_es,unos,34,1,item_3
095885_es,unos,34,1,item_4
095885_es,unos,34,1,item_5
095885_es,unos,34,1,item_6
095885_es,unos,34,1,item_7
095885_es,unos,34,1,item_8
095885_es,unos,34,0,item_9
095885_es,unos,34,0,item_10
094693_es,algunos,44,1,item_1
094693_es,algunos,44,1,item_2
094693_es,algunos,44,1,item_3
094693_es,algunos,44,1,item_4
094693_es,algunos,44,1,item_5
094693_es,algunos,44,1,item_6
094693_es,algunos,44,1,item_7
094693_es,algunos,44,0,item_8
094693_es,algunos,44,0,item_9
094693_es,algunos,44,0,item_10
094693_es,algunos,34,1,item_1
094693_es,algunos,34,1,item_2
094693_es,algunos,34,1,item_3
094693_es,algunos,34,1,item_4
094693_es,algunos,34,1,item_5
094693_es,algunos,34,1,item_6
094693_es,algunos,34,1,item_7
094693_es,algunos,34,1,item_8
094693_es,algunos,34,1,item_9
094693_es,algunos,34,0,item_10
094693_es,unos,44,1,item_1
094693_es,unos,44,1,item_2
094693_es,unos,44,1,item_3
094693_es,unos,44,1,item_4
094693_es,unos,44,1,item_5
094693_es,unos,44,1,item_6
094693_es,unos,44,1,item_7
094693_es,unos,44,1,item_8
094693_es,unos,44,1,item_9
094693_es,unos,44,0,item_10
094693_es,unos,34,1,item_1
094693_es,unos,34,1,item_2
094693_es,unos,34,1,item_3
094693_es,unos,34,1,item_4
094693_es,unos,34,1,item_5
094693_es,unos,34,1,item_6
094693_es,unos,34,1,item_7
094693_es,unos,34,1,item_8
094693_es,unos,34,1,item_9
094693_es,unos,34,0,item_10
097267_es,algunos,44,1,item_1
097267_es,algunos,44,1,item_2
097267_es,algunos,44,1,item_3
097267_es,algunos,44,1,item_4
097267_es,algunos,44,1,item_5
097267_es,algunos,44,1,item_6
097267_es,algunos,44,1,item_7
097267_es,algunos,44,0,item_8
097267_es,algunos,44,0,item_9
097267_es,algunos,44,0,item_10
097267_es,algunos,34,1,item_1
097267_es,algunos,34,1,item_2
097267_es,algunos,34,1,item_3
097267_es,algunos,34,1,item_4
097267_es,algunos,34,1,item_5
097267_es,algunos,34,1,item_6
097267_es,algunos,34,1,item_7
097267_es,algunos,34,1,item_8
097267_es,algunos,34,1,item_9
097267_es,algunos,34,0,item_10
097267_es,unos,44,1,item_1
097267_es,unos,44,1,item_2
097267_es,unos,44,1,item_3
097267_es,unos,44,1,item_4
097267_es,unos,44,1,item_5
097267_es,unos,44,1,item_6
097267_es,unos,44,1,item_7
097267_es,unos,44,1,item_8
097267_es,unos,44,0,item_9
097267_es,unos,44,0,item_10
097267_es,unos,34,1,item_1
097267_es,unos,34,1,item_2
097267_es,unos,34,1,item_3
097267_es,unos,34,1,item_4
097267_es,unos,34,1,item_5
097267_es,unos,34,1,item_6
097267_es,unos,34,1,item_7
097267_es,unos,34,1,item_8
097267_es,unos,34,1,item_9
097267_es,unos,34,0,item_10
091346_es,algunos,44,1,item_1
091346_es,algunos,44,1,item_2
091346_es,algunos,44,1,item_3
091346_es,algunos,44,1,item_4
091346_es,algunos,44,1,item_5
091346_es,algunos,44,1,item_6
091346_es,algunos,44,1,item_7
091346_es,algunos,44,0,item_8
091346_es,algunos,44,0,item_9
091346_es,algunos,44,0,item_10
091346_es,algunos,34,1,item_1
091346_es,algunos,34,1,item_2
091346_es,algunos,34,1,item_3
091346_es,algunos,34,1,item_4
091346_es,algunos,34,1,item_5
091346_es,algunos,34,1,item_6
091346_es,algunos,34,1,item_7
091346_es,algunos,34,1,item_8
091346_es,algunos,34,1,item_9
091346_es,algunos,34,0,item_10
091346_es,unos,44,1,item_1
091346_es,unos,44,1,item_2
091346_es,unos,44,1,item_3
091346_es,unos,44,1,item_4
091346_es,unos,44,1,item_5
091346_es,unos,44,1,item_6
091346_es,unos,44,1,item_7
091346_es,unos,44,1,item_8
091346_es,unos,44,1,item_9
091346_es,unos,44,0,item_10
091346_es,unos,34,1,item_1
091346_es,unos,34,1,item_2
091346_es,unos,34,1,item_3
091346_es,unos,34,1,item_4
091346_es,unos,34,1,item_5
091346_es,unos,34,1,item_6
091346_es,unos,34,1,item_7
091346_es,unos,34,1,item_8
091346_es,unos,34,0,item_9
091346_es,unos,34,0,item_10
091870_es,algunos,44,1,item_1
091870_es,algunos,44,1,item_2
091870_es,algunos,44,1,item_3
091870_es,algunos,44,1,item_4
091870_es,algunos,44,1,item_5
091870_es,algunos,44,1,item_6
091870_es,algunos,44,1,item_7
091870_es,algunos,44,0,item_8
091870_es,algunos,44,0,item_9
091870_es,algunos,44,0,item_10
091870_es,algunos,34,1,item_1
091870_es,algunos,34,1,item_2
091870_es,algunos,34,1,item_3
091870_es,algunos,34,1,item_4
091870_es,algunos,34,1,item_5
091870_es,algunos,34,1,item_6
091870_es,algunos,34,1,item_7
091870_es,algunos,34,1,item_8
091870_es,algunos,34,1,item_9
091870_es,algunos,34,0,item_10
091870_es,unos,44,1,item_1
091870_es,unos,44,1,item_2
091870_es,unos,44,1,item_3
091870_es,unos,44,1,item_4
091870_es,unos,44,1,item_5
091870_es,unos,44,1,item_6
091870_es,unos,44,1,item_7
091870_es,unos,44,1,item_8
091870_es,unos,44,1,item_9
091870_es,unos,44,0,item_10
091870_es,unos,34,1,item_1
091870_es,unos,34,1,item_2
091870_es,unos,34,1,item_3
091870_es,unos,34,1,item_4
091870_es,unos,34,1,item_5
091870_es,unos,34,1,item_6
091870_es,unos,34,1,item_7
091870_es,unos,34,1,item_8
091870_es,unos,34,0,item_9
091870_es,unos,34,0,item_10
096570_es,algunos,44,1,item_1
096570_es,algunos,44,1,item_2
096570_es,algunos,44,1,item_3
096570_es,algunos,44,1,item_4
096570_es,algunos,44,1,item_5
096570_es,algunos,44,1,item_6
096570_es,algunos,44,1,item_7
096570_es,algunos,44,0,item_8
096570_es,algunos,44,0,item_9
096570_es,algunos,44,0,item_10
096570_es,algunos,34,1,item_1
096570_es,algunos,34,1,item_2
096570_es,algunos,34,1,item_3
096570_es,algunos,34,1,item_4
096570_es,algunos,34,1,item_5
096570_es,algunos,34,1,item_6
096570_es,algunos,34,1,item_7
096570_es,algunos,34,1,item_8
096570_es,algunos,34,1,item_9
096570_es,algunos,34,0,item_10
096570_es,unos,44,1,item_1
096570_es,unos,44,1,item_2
096570_es,unos,44,1,item_3
096570_es,unos,44,1,item_4
096570_es,unos,44,1,item_5
096570_es,unos,44,1,item_6
096570_es,unos,44,1,item_7
096570_es,unos,44,1,item_8
096570_es,unos,44,1,item_9
096570_es,unos,44,0,item_10
096570_es,unos,34,1,item_1
096570_es,unos,34,1,item_2
096570_es,unos,34,1,item_3
096570_es,unos,34,1,item_4
096570_es,unos,34,1,item_5
096570_es,unos,34,1,item_6
096570_es,unos,34,1,item_7
096570_es,unos,34,1,item_8
096570_es,unos,34,0,item_9
096570_es,unos,34,0,item_10
098625_es,algunos,44,1,item_1
098625_es,algunos,44,1,item_2
098625_es,algunos,44,1,item_3
098625_es,algunos,44,1,item_4
098625_es,algunos,44,1,item_5
098625_es,algunos,44,1,item_6
098625_es,algunos,44,1,item_7
098625_es,algunos,44,0,item_8
098625_es,algunos,44,0,item_9
098625_es,algunos,44,0,item_10
098625_es,algunos,34,1,item_1
098625_es,algunos,34,1,item_2
098625_es,algunos,34,1,item_3
098625_es,algunos,34,1,item_4
098625_es,algunos,34,1,item_5
098625_es,algunos,34,1,item_6
098625_es,algunos,34,1,item_7
098625_es,algunos,34,1,item_8
098625_es,algunos,34,1,item_9
098625_es,algunos,34,0,item_10
098625_es,unos,44,1,item_1
098625_es,unos,44,1,item_2
098625_es,unos,44,1,item_3
098625_es,unos,44,1,item_4
098625_es,unos,44,1,item_5
098625_es,unos,44,1,item_6
098625_es,unos,44,1,item_7
098625_es,unos,44,1,item_8
098625_es,unos,44,1,item_9
098625_es,unos,44,0,item_10
098625_es,unos,34,1,item_1
098625_es,unos,34,1,item_2
098625_es,unos,34,1,item_3
098625_es,unos,34,1,item_4
098625_es,unos,34,1,item_5
098625_es,unos,34,1,item_6
098625_es,unos,34,1,item_7
098625_es,unos,34,1,item_8
098625_es,unos,34,0,item_9
098625_es,unos,34,0,item_10
098012_es,algunos,44,1,item_1
098012_es,algunos,44,1,item_2
098012_es,algunos,44,1,item_3
098012_es,algunos,44,1,item_4
098012_es,algunos,44,1,item_5
098012_es,algunos,44,1,item_6
098012_es,algunos,44,1,item_7
098012_es,algunos,44,0,item_8
098012_es,algunos,44,0,item_9
098012_es,algunos,44,0,item_10
098012_es,algunos,34,1,item_1
098012_es,algunos,34,1,item_2
098012_es,algunos,34,1,item_3
098012_es,algunos,34,1,item_4
098012_es,algunos,34,1,item_5
098012_es,algunos,34,1,item_6
098012_es,algunos,34,1,item_7
098012_es,algunos,34,1,item_8
098012_es,algunos,34,0,item_9
098012_es,algunos,34,0,item_10
098012_es,unos,44,1,item_1
098012_es,unos,44,1,item_2
098012_es,unos,44,1,item_3
098012_es,unos,44,1,item_4
098012_es,unos,44,1,item_5
098012_es,unos,44,1,item_6
098012_es,unos,44,1,item_7
098012_es,unos,44,1,item_8
098012_es,unos,44,1,item_9
098012_es,unos,44,0,item_10
098012_es,unos,34,1,item_1
098012_es,unos,34,1,item_2
098012_es,unos,34,1,item_3
098012_es,unos,34,1,item_4
098012_es,unos,34,1,item_5
098012_es,unos,34,1,item_6
098012_es,unos,34,1,item_7
098012_es,unos,34,1,item_8
098012_es,unos,34,1,item_9
098012_es,unos,34,0,item_10
097845_es,algunos,44,1,item_1
097845_es,algunos,44,1,item_2
097845_es,algunos,44,1,item_3
097845_es,algunos,44,1,item_4
097845_es,algunos,44,1,item_5
097845_es,algunos,44,1,item_6
097845_es,algunos,44,1,item_7
097845_es,algunos,44,0,item_8
097845_es,algunos,44,0,item_9
097845_es,algunos,44,0,item_10
097845_es,algunos,34,1,item_1
097845_es,algunos,34,1,item_2
097845_es,algunos,34,1,item_3
097845_es,algunos,34,1,item_4
097845_es,algunos,34,1,item_5
097845_es,algunos,34,1,item_6
097845_es,algunos,34,1,item_7
097845_es,algunos,34,1,item_8
097845_es,algunos,34,1,item_9
